CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
TN407,,,,CE02SHBP-LJ01D-07-VEL3DC108,9,1,2022-08-19T05:55:00,2023-08-14T19:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69829-00003,44.637213,-124.305724,,81,81,,,
TN407,,,,CE02SHBP-LJ01D-08-OPTAAD106,9,1,2022-08-19T05:55:00,2023-08-14T19:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58332-00009,44.637213,-124.305724,,81,81,,,
TN407,,,,CE02SHBP-LJ01D-09-PCO2WB103,9,1,2022-08-19T05:55:00,2023-08-14T19:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70570-00002,44.637213,-124.305724,,81,81,,,
TN407,,,,CE02SHBP-LJ01D-10-PHSEND103,9,1,2022-08-19T05:55:00,2023-08-14T19:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70571-00001,44.637213,-124.305724,,81,81,,,
TN407,,,,CE02SHBP-LJ01D-11-HYDBBA106,9,1,2022-08-19T05:55:00,2023-08-14T19:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58324-00014,44.637212,-124.305644,,81,81,,,
TN407,,,,CE02SHBP-MJ01C-07-ZPLSCB101,8,1,2022-08-19T14:13:00,2023-08-14T19:40:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00036,ATOSU-63259-00003,44.637346,-124.305493,,82,82,,,
TN422,,,,CE02SHBP-LJ01D-05-ADCPTB104,10,1,2023-08-22T14:50:00,2024-08-15T20:13:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69826-00001,44.637204,-124.305715,,81,81,,,
TN422,,,,CE02SHBP-LJ01D-06-CTDBPN106,10,1,2023-08-22T14:50:00,2024-08-15T20:13:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69827-00002,44.637204,-124.305715,,81,81,,,
TN422,,,,CE02SHBP-LJ01D-06-DOSTAD106,10,1,2023-08-22T14:50:00,2024-08-15T20:13:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58320-00019,44.637204,-124.305715,,81,81,,,
TN422,,,,CE02SHBP-LJ01D-07-VEL3DC108,10,1,2023-08-22T14:50:00,2024-08-15T20:13:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69829-00001,44.637204,-124.305715,,81,81,,,
TN422,,,,CE02SHBP-LJ01D-08-OPTAAD106,10,1,2023-08-22T14:50:00,2024-08-15T20:13:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58332-00008,44.637204,-124.305715,,81,81,,,
TN422,,,,CE02SHBP-LJ01D-09-PCO2WB103,10,1,2023-08-22T14:50:00,2024-08-15T20:13:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58336-00007,44.637204,-124.305715,,81,81,,,
TN422,,,,CE02SHBP-LJ01D-10-PHSEND103,10,1,2023-08-22T14:50:00,2024-08-15T20:13:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58337-00008,44.637204,-124.305715,,81,81,,,
TN422,,,,CE02SHBP-LJ01D-11-HYDBBA106,10,1,2023-08-22T14:50:00,2024-08-15T20:13:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58324-00012,44.637202,-124.305652,,81,81,,,
TN422,,,,CE02SHBP-MJ01C-07-ZPLSCB101,9,1,2023-08-22T14:49:00,2024-08-16T00:17:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00036,ATAPL-90485-20002,44.637283,-124.305496,,81,81,,,
AT50-29,,,,CE02SHBP-LJ01D-05-ADCPTB104,11,1,2024-08-19T14:55:00,,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69826-00002,44.637221,-124.305729,,81,81,,,
AT50-29,,,,CE02SHBP-LJ01D-06-CTDBPN106,11,1,2024-08-19T14:55:00,,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATAPL-69827-10005,44.637221,-124.305729,,81,81,,,
AT50-29,,,,CE02SHBP-LJ01D-06-DOSTAD106,11,1,2024-08-19T14:55:00,,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58320-00020,44.637221,-124.305729,,81,81,,,
AT50-29,,,,CE02SHBP-LJ01D-07-VEL3DC108,11,1,2024-08-19T14:55:00,,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69829-00003,44.637221,-124.305729,,81,81,,,
AT50-29,,,,CE02SHBP-LJ01D-08-OPTAAD106,11,1,2024-08-19T14:55:00,,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATAPL-58332-00001,44.637221,-124.305729,,81,81,,,
AT50-29,,,,CE02SHBP-LJ01D-09-PCO2WB103,11,1,2024-08-19T14:55:00,,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70570-00002,44.637221,-124.305729,,81,81,,,
AT50-29,,,,CE02SHBP-LJ01D-10-PHSEND103,11,1,2024-08-19T14:55:00,,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70571-00004,44.637221,-124.305729,,81,81,,,
AT50-29,,,,CE02SHBP-LJ01D-11-HYDBBA106,11,1,2024-08-19T14:55:00,,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58324-00014,44.637205,-124.305686,,81,81,,,
AT50-29,,,,CE02SHBP-MJ01C-07-ZPLSCB101,10,1,2024-08-19T14:55:00,,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATAPL-90485-20005,44.637328,-124.305451,,81,81,,,
AT50-29,,,,CE02SHBP-MJ01C-08-CAMDSB107,9,1,2024-08-19T14:55:00,,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATAPL-78437-00010,44.637202,-124.305440,,80,80,,,
